criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
gini,,5,5,0.030454544254907737,log2,,0.0,True,True,False,72,0.0,,2019,0,,,0.76,0.07128262029077398,0.1140285071267817,0.028536733454766247,38,5.159681081771851,"./trained_models/randomForest_credit_9_gini_None_5_5_0.030454544254907737_log2_None_0.0_True_True_False_72_0.0_None_2019_0_None_None.pkl"
gini,19,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,39,5.2635838985443115,"./trained_models/randomForest_credit_9_gini_19_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
gini,,7,2,0.026358404977222177,auto,,0.0,True,True,True,99,0.0,,2019,0,,,0.756,0.062023361031514714,0.1140285071267817,0.01001821493624773,40,5.443108081817627,"./trained_models/randomForest_credit_9_gini_None_7_2_0.026358404977222177_auto_None_0.0_True_True_True_99_0.0_None_2019_0_None_None.pkl"
gini,19,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,41,5.5461180210113525,"./trained_models/randomForest_credit_9_gini_19_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
gini,,5,1,0.02004051859926708,auto,,0.0,True,False,True,98,0.0,,2019,0,,,0.748,0.0581894107406633,0.08177044261065264,0.03460837887067396,42,5.696072340011597,"./trained_models/randomForest_credit_9_gini_None_5_1_0.02004051859926708_auto_None_0.0_True_False_True_98_0.0_None_2019_0_None_None.pkl"
gini,19,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,43,5.799018621444702,"./trained_models/randomForest_credit_9_gini_19_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
entropy,16,5,4,0.06667740332786004,log2,,0.0,True,False,True,57,0.0,,2019,0,,,0.748,0.010009446806145988,0.0015003750937734595,0.018518518518518517,44,5.882706880569458,"./trained_models/randomForest_credit_9_entropy_16_5_4_0.06667740332786004_log2_None_0.0_True_False_True_57_0.0_None_2019_0_None_None.pkl"
gini,18,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,45,5.984776496887207,"./trained_models/randomForest_credit_9_gini_18_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
gini,19,3,1,0.02753609163632693,auto,,0.0,True,False,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,46,6.071791887283325,"./trained_models/randomForest_credit_9_gini_19_3_1_0.02753609163632693_auto_None_0.0_True_False_True_55_0.0_None_2019_0_None_None.pkl"
gini,6,3,1,0.02753609163632693,auto,,0.0,True,False,True,55,0.0,,2019,0,,,0.756,0.0716853849163566,0.12303075768942237,0.020340012143290835,47,6.15760064125061,"./trained_models/randomForest_credit_9_gini_6_3_1_0.02753609163632693_auto_None_0.0_True_False_True_55_0.0_None_2019_0_None_None.pkl"
gini,5,3,3,0.02753609163632693,auto,,0.0,True,False,True,55,0.0,,2019,0,,,0.756,0.06931673719887169,0.09977494373593401,0.03885853066180935,48,6.240949392318726,"./trained_models/randomForest_credit_9_gini_5_3_3_0.02753609163632693_auto_None_0.0_True_False_True_55_0.0_None_2019_0_None_None.pkl"
gini,12,3,4,0.02753609163632693,auto,,0.0,True,False,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,49,6.327481269836426,"./trained_models/randomForest_credit_9_gini_12_3_4_0.02753609163632693_auto_None_0.0_True_False_True_55_0.0_None_2019_0_None_None.pkl"
