solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
liblinear,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,auto,,,2019,0,False,,0.748,0.07131632634934688,0.09527381845461363,0.04735883424408014,2751,145.32739424705505,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1046,auto,,,2019,0,False,,0.748,0.07131632634934688,0.09527381845461363,0.04735883424408014,2752,145.33562850952148,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,5.028083583615285,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2753,145.34388518333435,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_5.028083583615285_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,5.028083583615285,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2754,145.3522493839264,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_5.028083583615285_1046_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.4683791383591404,67.40607431348938,True,7.1896462359376505,1043,ovr,,,2019,0,True,,0.704,0.0,0.0,0.0,2755,145.3609116077423,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.4683791383591404_67.40607431348938_True_7.1896462359376505_1043_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,5.028083583615285,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2756,145.36959528923035,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_5.028083583615285_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2757,145.3781967163086,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2758,145.38686299324036,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.13409908351319735,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.744,0.023539127040412215,0.02400600150037513,0.0230722525804493,2759,145.39549589157104,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.13409908351319735_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9089328712888937,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2760,145.4035189151764,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.9089328712888937_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9089328712888937,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2761,145.41170740127563,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.9089328712888937_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9089328712888937,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,2762,145.41979241371155,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.9089328712888937_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9089328712888937,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,2763,145.42794013023376,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.9089328712888937_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7298431963120581,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,2764,145.43588876724243,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7298431963120581,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,2765,145.44399547576904,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
