solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,none,False,0.5870288917319972,58.97758248056113,True,7.380610893850626,1038,auto,,,2019,0,False,,0.805552143471318,0.08007653844991786,0.14646071619853807,0.013692360701297646,25,3.364445686340332,"./trained_models/logisticRegression_census_9_sag_none_False_0.5870288917319972_58.97758248056113_True_7.380610893850626_1038_auto_None_None_2019_0_False_None.pkl"
newton-cg,none,False,0.8839063463893282,8.762806144711892,True,4.729213644225025,1047,multinomial,,,2019,0,False,,0.8071489988944847,0.10198589733622475,0.13269958216464467,0.07127221250780483,26,3.8604393005371094,"./trained_models/logisticRegression_census_9_newton-cg_none_False_0.8839063463893282_8.762806144711892_True_4.729213644225025_1047_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,10.628627814422222,False,8.279780679240332,1002,multinomial,,,2019,0,True,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,27,3.9346485137939453,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_10.628627814422222_False_8.279780679240332_1002_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.5684828555351359,10.628627814422222,False,8.279780679240332,1003,multinomial,,,2019,0,True,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,28,4.00836706161499,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_10.628627814422222_False_8.279780679240332_1003_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.032142922981373195,20.33202200051334,False,7.2808396856674,1001,auto,,,2019,0,True,,0.8056749785038693,0.0893862658453758,0.15182968590500823,0.02694284578574338,29,4.093653917312622,"./trained_models/logisticRegression_census_9_sag_l2_False_0.032142922981373195_20.33202200051334_False_7.2808396856674_1001_auto_None_None_2019_0_True_None.pkl"
saga,l1,False,0.9830014985089746,9.008329230292608,True,9.316270294662036,954,auto,,,2019,0,True,,0.8071489988944847,0.016852901618185843,0.025937890146065123,0.007767913090306562,30,4.162499666213989,"./trained_models/logisticRegression_census_9_saga_l1_False_0.9830014985089746_9.008329230292608_True_9.316270294662036_954_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.5684828555351359,10.628627814422222,False,8.279780679240332,1002,multinomial,,,2019,0,True,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,31,4.234826326370239,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_10.628627814422222_False_8.279780679240332_1002_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,True,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,32,4.307803392410278,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,False,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,33,4.383001804351807,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_False_None.pkl"
saga,elasticnet,False,0.6565337476986666,77.159505586099,True,8.267727147597721,950,auto,0.3299936005955689,,2019,0,True,,0.8071489988944847,0.016852901618185843,0.025937890146065123,0.007767913090306562,34,4.452271223068237,"./trained_models/logisticRegression_census_9_saga_elasticnet_False_0.6565337476986666_77.159505586099_True_8.267727147597721_950_auto_0.3299936005955689_None_2019_0_True_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,False,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,35,4.5278401374816895,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,False,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,36,4.601273536682129,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,False,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,37,4.675300121307373,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,multinomial,,,2019,0,False,,0.8032182778528436,0.11954222398772127,0.23013415892672856,0.008950289048713977,38,4.748924970626831,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_multinomial_None_None_2019_0_False_None.pkl"
newton-cg,none,False,0.9172609529002546,68.54712820403037,True,5.773010761444386,1019,ovr,,,2019,0,False,,0.8071489988944847,0.10198589733622475,0.13269958216464467,0.07127221250780483,39,4.94582986831665,"./trained_models/logisticRegression_census_9_newton-cg_none_False_0.9172609529002546_68.54712820403037_True_5.773010761444386_1019_ovr_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.9290244640636813,28.960848605260086,True,5.942969619746098,1026,ovr,,,2019,0,False,,0.8070261638619334,0.10168451095888902,0.1320968094099732,0.07127221250780483,40,5.133865594863892,"./trained_models/logisticRegression_census_9_newton-cg_l2_False_0.9290244640636813_28.960848605260086_True_5.942969619746098_1026_ovr_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.41158070731139923,24.352473948151612,True,4.912337537590562,1040,multinomial,,,2019,0,False,,0.8071489988944847,0.10198589733622475,0.13269958216464467,0.07127221250780483,41,5.645413637161255,"./trained_models/logisticRegression_census_9_newton-cg_l2_False_0.41158070731139923_24.352473948151612_True_4.912337537590562_1040_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,ovr,,,2019,0,False,,0.8056749785038693,0.08229269415701942,0.15437887346810808,0.01020651484593077,42,5.712436199188232,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_ovr_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5684828555351359,72.00158713784073,False,8.279780679240332,1002,ovr,,,2019,0,False,,0.8056749785038693,0.08229269415701942,0.15437887346810808,0.01020651484593077,43,5.7779412269592285,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5684828555351359_72.00158713784073_False_8.279780679240332_1002_ovr_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.14112221563269917,22.306735913383406,True,6.945152409248964,988,auto,,,2019,0,False,,0.8085001842525489,0.03906104744076705,0.05798188695864756,0.02014020792288653,44,5.8484697341918945,"./trained_models/logisticRegression_census_9_liblinear_l1_False_0.14112221563269917_22.306735913383406_True_6.945152409248964_988_auto_None_None_2019_0_False_None.pkl"
liblinear,l2,True,0.451828369614917,72.10687425755313,False,4.2766285073274535,1000,auto,,,2019,0,True,,0.7872497236211767,0.024036734288339967,0.03361157920863214,0.014461889368047796,45,9.374354600906372,"./trained_models/logisticRegression_census_9_liblinear_l2_True_0.451828369614917_72.10687425755313_False_4.2766285073274535_1000_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9629144294563537,86.58061043530746,False,6.214204807246301,1013,ovr,,,2019,0,False,,0.7793882815378946,0.018460774730566305,0.024607311278941946,0.012314238182190665,46,9.437617063522339,"./trained_models/logisticRegression_census_9_liblinear_l1_False_0.9629144294563537_86.58061043530746_False_6.214204807246301_1013_ovr_None_None_2019_0_False_None.pkl"
newton-cg,none,False,0.8533635300860171,35.0162578260406,False,2.0918021484807983,1042,ovr,,,2019,0,True,,0.8053064734062154,0.05989331177476849,0.09897976512390433,0.02080685842563266,47,9.572570562362671,"./trained_models/logisticRegression_census_9_newton-cg_none_False_0.8533635300860171_35.0162578260406_False_2.0918021484807983_1042_ovr_None_None_2019_0_True_None.pkl"
sag,l2,False,0.20517227624962314,58.98209584342476,True,5.502988623765631,1050,multinomial,,,2019,0,True,,0.800761577201818,0.0982265881532605,0.18947592361394922,0.006977252692571795,48,9.654202699661255,"./trained_models/logisticRegression_census_9_sag_l2_False_0.20517227624962314_58.98209584342476_True_5.502988623765631_1050_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.2807622835806717,77.2442729708788,True,9.890214169992547,1041,ovr,,,2019,0,False,,0.8085001842525489,0.03906104744076705,0.05798188695864756,0.02014020792288653,49,9.724443674087524,"./trained_models/logisticRegression_census_9_liblinear_l1_False_0.2807622835806717_77.2442729708788_True_9.890214169992547_1041_ovr_None_None_2019_0_False_None.pkl"
