criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
entropy,,7,4,0.03996327295618849,auto,,0.0,True,False,True,90,0.0,,2019,0,,,0.8215206977029849,0.16752697458105487,0.2878547821527012,0.047199167009408516,33,31.832239151000977,"./trained_models/randomForest_census_9_entropy_None_7_4_0.03996327295618849_auto_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
gini,,3,3,0.002203043685364115,sqrt,,0.0,True,False,True,91,0.0,,2019,0,,,0.8530893010686648,0.11160103319762948,0.16002030392436795,0.06318176247089104,34,32.919586420059204,"./trained_models/randomForest_census_9_gini_None_3_3_0.002203043685364115_sqrt_None_0.0_True_False_True_91_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,,,0.0,True,False,True,90,0.0,,2019,0,,,0.8406829627809851,0.10889987849537396,0.15634768231076573,0.06145207467998217,35,34.829623222351074,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_None_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
gini,7,9,1,0.019807340387893547,sqrt,,0.0,True,False,True,84,0.0,,2019,0,,,0.8357695614789338,0.1536240998294158,0.2588694371819347,0.048378762476896896,36,35.561922788619995,"./trained_models/randomForest_census_9_gini_7_9_1_0.019807340387893547_sqrt_None_0.0_True_False_True_84_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,,,0.0,True,False,True,89,0.0,,2019,0,,,0.8408057978135364,0.10689452211621306,0.15196405011038394,0.06182499412204219,37,37.44281029701233,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_None_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,,,0.0,True,False,True,89,0.0,,2019,0,,,0.8408057978135364,0.10689452211621306,0.15196405011038394,0.06182499412204219,38,39.32657599449158,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_None_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
entropy,,9,5,0.07680568090017488,auto,,0.0,True,True,False,86,0.0,,2019,0,,,0.7949883306719077,0.13813021517600374,0.24954792043399637,0.026712509918011107,39,40.07419204711914,"./trained_models/randomForest_census_9_entropy_None_9_5_0.07680568090017488_auto_None_0.0_True_True_False_86_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,auto,,0.0,True,False,True,89,0.0,,2019,0,,,0.8354010563812799,0.1810069422124694,0.31056979753926883,0.051444086885669996,40,40.86891508102417,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_auto_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.0005484677351692051,auto,,0.0,True,False,True,89,0.0,,2019,0,,,0.8543176513941776,0.09490371652148422,0.12358147789428892,0.06622595514867952,41,42.14715933799744,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.0005484677351692051_auto_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
gini,10,8,2,0.06929632937448836,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.7958481758997666,0.13229603223007608,0.24094487895091415,0.023647185509238014,42,42.66254901885986,"./trained_models/randomForest_census_9_gini_10_8_2_0.06929632937448836_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
gini,,10,3,0.07491098687740019,auto,,0.0,True,False,True,75,0.0,,2019,0,,,0.796462351062523,0.14608311695847978,0.2628089210367691,0.029357312880190427,43,43.209749937057495,"./trained_models/randomForest_census_9_gini_None_10_3_0.07491098687740019_auto_None_0.0_True_False_True_75_0.0_None_2019_0_None_None.pkl"
log_loss,,6,2,0.0005484677351692051,auto,,0.0,True,False,True,89,0.0,,2019,0,,,0.8543176513941776,0.09490371652148422,0.12358147789428892,0.06622595514867952,44,44.49375605583191,"./trained_models/randomForest_census_9_log_loss_None_6_2_0.0005484677351692051_auto_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
gini,,2,3,0.058807053914313206,auto,,0.0,True,False,True,73,0.0,,2019,0,,,0.8091143594153053,0.1705659825636028,0.3046204491123565,0.03651151601484916,45,45.05172538757324,"./trained_models/randomForest_census_9_gini_None_2_3_0.058807053914313206_auto_None_0.0_True_False_True_73_0.0_None_2019_0_None_None.pkl"
log_loss,,6,2,0.0005484677351692051,sqrt,,0.0,True,False,True,89,0.0,,2019,0,,,0.8543176513941776,0.09490371652148422,0.12358147789428892,0.06622595514867952,46,46.320651054382324,"./trained_models/randomForest_census_9_log_loss_None_6_2_0.0005484677351692051_sqrt_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
log_loss,,6,2,0.0005484677351692051,sqrt,,0.0,True,False,True,89,0.0,,2019,0,,,0.8543176513941776,0.09490371652148422,0.12358147789428892,0.06622595514867952,47,47.59170389175415,"./trained_models/randomForest_census_9_log_loss_None_6_2_0.0005484677351692051_sqrt_None_0.0_True_False_True_89_0.0_None_2019_0_None_None.pkl"
log_loss,20,8,1,0.03923989973835029,,,0.0,True,True,False,99,0.0,,2019,0,,,0.8317160054047414,0.11141601991354938,0.13867692313434365,0.08415511669275509,48,49.45493268966675,"./trained_models/randomForest_census_9_log_loss_20_8_1_0.03923989973835029_None_None_0.0_True_True_False_99_0.0_None_2019_0_None_None.pkl"
log_loss,5,2,2,0.012633033698712734,sqrt,,0.0,True,False,True,96,0.0,,2019,0,,,0.8249600786144208,0.09305543995586264,0.1622335809740285,0.023877298937696762,49,50.2205126285553,"./trained_models/randomForest_census_9_log_loss_5_2_2_0.012633033698712734_sqrt_None_0.0_True_False_True_96_0.0_None_2019_0_None_None.pkl"
