solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,27,0.984992265701294,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,28,1.0121653079986572,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.8795433985416706,19.59420133190889,False,5.118116194027606,980,ovr,,,2019,0,False,,0.9151884700665188,0.1373771393153107,0.21037315987675453,0.06438111875386687,29,1.038991928100586,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.8795433985416706_19.59420133190889_False_5.118116194027606_980_ovr_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,30,1.0666823387145996,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
saga,l1,False,0.42183501462625955,55.02004140648992,True,5.157550778127824,1028,auto,,,2019,0,True,,0.9395787139689579,0.05082614176567485,0.05100992810681282,0.05064235542453688,31,1.0938270092010498,"./trained_models/logisticRegression_compas_1_saga_l1_False_0.42183501462625955_55.02004140648992_True_5.157550778127824_1028_auto_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.10613360365443522,60.38868738705345,False,8.308274822485764,953,auto,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,32,1.1439704895019531,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.10613360365443522_60.38868738705345_False_8.308274822485764_953_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,33,1.1711957454681396,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.35948306471611136,48.68191352733506,True,1.3209545753244565,1040,auto,,,2019,0,True,,0.9623059866962306,0.037760592199006654,0.03004678762980717,0.04547439676820614,34,1.199376106262207,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.35948306471611136_48.68191352733506_True_1.3209545753244565_1040_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.9022866386268273,15.583693949206463,True,3.061163090604053,962,ovr,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,35,1.259091854095459,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.9022866386268273_15.583693949206463_True_3.061163090604053_962_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,36,1.2859864234924316,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
