criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
gini,best,20,3,5,0.0,,2019,,0.0,0.0,,0.0,0.8322073455349466,0.0710245339198724,0.0958626037770276,0.04618646406271719,33,2.881629705429077,"./trained_models/decisionTree_census_8_gini_best_20_3_5_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,7,4,5,0.0,,2019,,0.0,0.0,,0.0,0.8522294558408058,0.04512342133307739,0.0692683149347687,0.02097852773138607,34,2.965038299560547,"./trained_models/decisionTree_census_8_gini_best_7_4_5_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,9,4,4,0.0,,2019,,0.0,0.0,,0.0,0.8507554354501904,0.03853268812524263,0.046836511267220216,0.030228864983265043,35,3.0549869537353516,"./trained_models/decisionTree_census_8_gini_best_9_4_4_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,random,9,4,4,0.3013637695982465,,2019,,0.0,0.0,,0.4613772606757892,0.7565409654833558,0.0,0.0,0.0,36,3.111677885055542,"./trained_models/decisionTree_census_8_gini_random_9_4_4_0.3013637695982465_None_2019_None_0.0_None_0.4613772606757892.pkl"
gini,best,9,4,1,0.0,,2019,,0.0,0.0,,0.0,0.8507554354501904,0.03851280404571597,0.04794270595748562,0.029082902133946324,37,3.201185703277588,"./trained_models/decisionTree_census_8_gini_best_9_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
entropy,best,15,2,5,0.21473455917320916,log2,2019,,0.0,0.0,,0.8046024098967239,0.7565409654833558,0.0,0.0,0.0,38,3.2574949264526367,"./trained_models/decisionTree_census_8_entropy_best_15_2_5_0.21473455917320916_log2_2019_None_0.0_None_0.8046024098967239.pkl"
gini,random,,4,3,0.4523780558988118,auto,2019,,0.0,0.0,,0.41394631250979136,0.7565409654833558,0.0,0.0,0.0,39,3.3124587535858154,"./trained_models/decisionTree_census_8_gini_random_None_4_3_0.4523780558988118_auto_2019_None_0.0_None_0.41394631250979136.pkl"
gini,best,,4,1,0.0,,2019,,0.0,0.0,,0.0,0.813782090652254,0.04624955235470914,0.04230339385092596,0.05019571085849232,40,3.4273059368133545,"./trained_models/decisionTree_census_8_gini_best_None_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.0,,2019,,0.0,0.0,,0.0,0.813782090652254,0.04624955235470914,0.04230339385092596,0.05019571085849232,41,3.5432708263397217,"./trained_models/decisionTree_census_8_gini_best_None_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3057324846666823,sqrt,2019,,0.0,0.0,,0.8493238601787346,0.7565409654833558,0.0,0.0,0.0,42,3.5983190536499023,"./trained_models/decisionTree_census_8_entropy_random_None_4_3_0.3057324846666823_sqrt_2019_None_0.0_None_0.8493238601787346.pkl"
entropy,random,,4,4,0.4632197341963578,,2019,,0.0,0.0,,0.5593980683058479,0.7565409654833558,0.0,0.0,0.0,43,3.654301166534424,"./trained_models/decisionTree_census_8_entropy_random_None_4_4_0.4632197341963578_None_2019_None_0.0_None_0.5593980683058479.pkl"
gini,best,,2,4,0.23031578301037214,auto,2019,,0.0,0.0,,0.5388301484307081,0.7565409654833558,0.0,0.0,0.0,44,3.71055269241333,"./trained_models/decisionTree_census_8_gini_best_None_2_4_0.23031578301037214_auto_2019_None_0.0_None_0.5388301484307081.pkl"
entropy,best,17,5,4,0.4565894971700134,log2,2019,,0.0,0.0,,0.26910877290118795,0.7565409654833558,0.0,0.0,0.0,45,3.7659261226654053,"./trained_models/decisionTree_census_8_entropy_best_17_5_4_0.4565894971700134_log2_2019_None_0.0_None_0.26910877290118795.pkl"
gini,best,,4,1,0.0,,2019,,0.0,0.0,,0.0,0.813782090652254,0.04624955235470914,0.04230339385092596,0.05019571085849232,46,3.8813462257385254,"./trained_models/decisionTree_census_8_gini_best_None_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.0,,2019,,0.0,0.0,,0.0,0.813782090652254,0.04624955235470914,0.04230339385092596,0.05019571085849232,47,3.996093988418579,"./trained_models/decisionTree_census_8_gini_best_None_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.0,,2019,,0.0,0.0,,0.0,0.813782090652254,0.04624955235470914,0.04230339385092596,0.05019571085849232,48,4.111056804656982,"./trained_models/decisionTree_census_8_gini_best_None_4_1_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,,3,1,0.0,,2019,,0.0,0.0,,0.0,0.808991524382754,0.047160472833013785,0.04909451692363842,0.04522642874238915,49,4.227453947067261,"./trained_models/decisionTree_census_8_gini_best_None_3_1_0.0_None_2019_None_0.0_None_0.0.pkl"
