criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
log_loss,,2,2,0.01855122935980811,auto,,0.0,True,False,False,76,0.0,,2019,0,,,0.8932141909227639,0.0034652844569872552,0.0055056505360765035,0.0014249183778980074,29,71.3768208026886,"./trained_models/randomForest_bank_1_log_loss_None_2_2_0.01855122935980811_auto_None_0.0_True_False_False_76_0.0_None_2019_0_None_None.pkl"
entropy,19,3,4,0.03032047632334702,,,0.0,True,True,True,72,0.0,,2019,0,,,0.8885251703087675,0.019448199904150226,0.032132393187159936,0.0067640066211405205,30,74.05855512619019,"./trained_models/randomForest_bank_1_entropy_19_3_4_0.03032047632334702_None_None_0.0_True_True_True_72_0.0_None_2019_0_None_None.pkl"
log_loss,,8,2,0.023989295728902803,,,0.0,True,False,False,67,0.0,,2019,0,,,0.8931257188357073,0.003894353725250389,0.0006010066861993901,0.007187700764301388,31,76.70724105834961,"./trained_models/randomForest_bank_1_log_loss_None_8_2_0.023989295728902803_None_None_0.0_True_False_False_67_0.0_None_2019_0_None_None.pkl"
entropy,,2,3,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,32,78.98383450508118,"./trained_models/randomForest_bank_1_entropy_None_2_3_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
log_loss,18,5,5,0.0020731616602973433,sqrt,,0.0,True,True,True,97,0.0,,2019,0,,,0.9001150137131735,0.014732339973625217,0.02431930626656792,0.0051453736806825155,33,81.33792853355408,"./trained_models/randomForest_bank_1_log_loss_18_5_5_0.0020731616602973433_sqrt_None_0.0_True_True_True_97_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.09319297463500341,auto,,0.0,True,False,False,58,0.0,,2019,0,,,0.8827744846500929,0.0,0.0,0.0,34,82.0480363368988,"./trained_models/randomForest_bank_1_log_loss_None_5_2_0.09319297463500341_auto_None_0.0_True_False_False_58_0.0_None_2019_0_None_None.pkl"
gini,,10,2,0.023882757695875053,sqrt,,0.0,True,False,False,58,0.0,,2019,0,,,0.8893214190922764,0.007642197889802032,0.014595876664842189,0.0006885191147618756,35,83.00887775421143,"./trained_models/randomForest_bank_1_gini_None_10_2_0.023882757695875053_sqrt_None_0.0_True_False_False_58_0.0_None_2019_0_None_None.pkl"
entropy,,2,2,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,36,85.29791331291199,"./trained_models/randomForest_bank_1_entropy_None_2_2_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
entropy,,5,5,0.0180363670884749,log2,,0.0,True,True,True,67,0.0,,2019,0,,,0.8928603025745377,0.0034652844569872552,0.0055056505360765035,0.0014249183778980074,37,86.57830691337585,"./trained_models/randomForest_bank_1_entropy_None_5_5_0.0180363670884749_log2_None_0.0_True_True_True_67_0.0_None_2019_0_None_None.pkl"
log_loss,,2,2,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,38,88.8548173904419,"./trained_models/randomForest_bank_1_log_loss_None_2_2_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
